Mid,Date,Opponent,Event,Leg,Player,Won,Darts,CheckoutValue,StartScore
LBupTmUd_1780079575696,2026-05-29,Stuart Gordon,DTT Grand Prix Qualifier 4,1,Opponent,1,33,32,501
LBupTmUd_1780079575696,2026-05-29,Stuart Gordon,DTT Grand Prix Qualifier 4,2,You,1,27,66,501
LBupTmUd_1780079575696,2026-05-29,Stuart Gordon,DTT Grand Prix Qualifier 4,2,Opponent,0,,,501
LBupTmUd_1780079575696,2026-05-29,Stuart Gordon,DTT Grand Prix Qualifier 4,3,You,0,,,501
LBupTmUd_1780079575696,2026-05-29,Stuart Gordon,DTT Grand Prix Qualifier 4,3,Opponent,1,24,67,501
rcuSgMXi_1780078833039,2026-05-29,Leon Spyrou,DTT Grand Prix Qualifier 4,1,You,0,,,501
rcuSgMXi_1780078833039,2026-05-29,Leon Spyrou,DTT Grand Prix Qualifier 4,1,Opponent,1,32,18,501
rcuSgMXi_1780078833039,2026-05-29,Leon Spyrou,DTT Grand Prix Qualifier 4,2,You,0,,,501
rcuSgMXi_1780078833039,2026-05-29,Leon Spyrou,DTT Grand Prix Qualifier 4,2,Opponent,1,30,55,501
vwwHfkNl_1780077685737,2026-05-29,Shane Watt,DTT Grand Prix Qualifier 4,1,You,0,,,501
vwwHfkNl_1780077685737,2026-05-29,Shane Watt,DTT Grand Prix Qualifier 4,1,Opponent,1,30,5,501
vwwHfkNl_1780077685737,2026-05-29,Shane Watt,DTT Grand Prix Qualifier 4,2,You,1,34,4,501
vwwHfkNl_1780077685737,2026-05-29,Shane Watt,DTT Grand Prix Qualifier 4,2,Opponent,0,,,501
vwwHfkNl_1780077685737,2026-05-29,Shane Watt,DTT Grand Prix Qualifier 4,3,You,0,,,501
vwwHfkNl_1780077685737,2026-05-29,Shane Watt,DTT Grand Prix Qualifier 4,3,Opponent,1,16,16,501
1csTm8kn_1780164549569,2026-05-30,Ray Plater,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,Opponent,1,17,40,501
1csTm8kn_1780164549569,2026-05-30,Ray Plater,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,You,0,,,501
1csTm8kn_1780164549569,2026-05-30,Ray Plater,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,Opponent,1,23,20,501
1csTm8kn_1780164549569,2026-05-30,Ray Plater,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,You,0,,,501
2yGEajNP_1780165139498,2026-05-30,krystian jurkowski,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,You,0,,,501
2yGEajNP_1780165139498,2026-05-30,krystian jurkowski,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,Opponent,1,18,60,501
2yGEajNP_1780165139498,2026-05-30,krystian jurkowski,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,You,0,,,501
2yGEajNP_1780165139498,2026-05-30,krystian jurkowski,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,Opponent,1,33,4,501
JNgXDz40_1780164080192,2026-05-30,Ray Plater,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,Opponent,1,21,40,501
JNgXDz40_1780164080192,2026-05-30,Ray Plater,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,You,0,,,501
JNgXDz40_1780164080192,2026-05-30,Ray Plater,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,Opponent,1,18,92,501
JNgXDz40_1780164080192,2026-05-30,Ray Plater,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,You,0,,,501
KI8ZQzYh_1780166391054,2026-05-30,Adam Bellamy,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,Opponent,1,20,20,501
KI8ZQzYh_1780166391054,2026-05-30,Adam Bellamy,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,You,0,,,501
KI8ZQzYh_1780166391054,2026-05-30,Adam Bellamy,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,Opponent,1,20,40,501
KI8ZQzYh_1780166391054,2026-05-30,Adam Bellamy,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,You,0,,,501
XgU1wWlT_1780165687349,2026-05-30,krystian jurkowski,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,You,0,,,501
XgU1wWlT_1780165687349,2026-05-30,krystian jurkowski,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,Opponent,1,20,16,501
XgU1wWlT_1780165687349,2026-05-30,krystian jurkowski,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,You,0,,,501
XgU1wWlT_1780165687349,2026-05-30,krystian jurkowski,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,Opponent,1,20,24,501
ZFHq0HYU_1780166893813,2026-05-30,Adam Bellamy,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,Opponent,1,20,20,501
ZFHq0HYU_1780166893813,2026-05-30,Adam Bellamy,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,1,You,0,,,501
ZFHq0HYU_1780166893813,2026-05-30,Adam Bellamy,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,Opponent,1,11,41,501
ZFHq0HYU_1780166893813,2026-05-30,Adam Bellamy,DTT  MASTERS ( CASH TOURNAMENT) MAY MAJOR,2,You,0,,,501
JNoNmd8Q_1780342063552,2026-06-01,Dawid Siwek,DTT DEV TOUR #5,1,You,1,34,8,501
JNoNmd8Q_1780342063552,2026-06-01,Dawid Siwek,DTT DEV TOUR #5,1,Opponent,0,,,501
JNoNmd8Q_1780342063552,2026-06-01,Dawid Siwek,DTT DEV TOUR #5,2,You,1,52,10,501
JNoNmd8Q_1780342063552,2026-06-01,Dawid Siwek,DTT DEV TOUR #5,2,Opponent,0,,,501
JnC7nLE4_1780344650751,2026-06-01,Alex Boag-Munroe,DTT DEV TOUR #5,1,Opponent,1,23,40,501
JnC7nLE4_1780344650751,2026-06-01,Alex Boag-Munroe,DTT DEV TOUR #5,1,You,0,,,501
JnC7nLE4_1780344650751,2026-06-01,Alex Boag-Munroe,DTT DEV TOUR #5,2,Opponent,0,,,501
JnC7nLE4_1780344650751,2026-06-01,Alex Boag-Munroe,DTT DEV TOUR #5,2,You,1,47,10,501
JnC7nLE4_1780344650751,2026-06-01,Alex Boag-Munroe,DTT DEV TOUR #5,3,Opponent,0,,,501
JnC7nLE4_1780344650751,2026-06-01,Alex Boag-Munroe,DTT DEV TOUR #5,3,You,1,52,2,501
JnC7nLE4_1780344650751,2026-06-01,Alex Boag-Munroe,DTT DEV TOUR #5,4,Opponent,0,,,501
JnC7nLE4_1780344650751,2026-06-01,Alex Boag-Munroe,DTT DEV TOUR #5,4,You,1,44,23,501
MvFP5cOr_1780340505151,2026-06-01,Bennie Copeland,DTT DEV TOUR #5,1,Opponent,0,,,501
MvFP5cOr_1780340505151,2026-06-01,Bennie Copeland,DTT DEV TOUR #5,1,You,1,40,14,501
MvFP5cOr_1780340505151,2026-06-01,Bennie Copeland,DTT DEV TOUR #5,2,Opponent,1,34,8,501
MvFP5cOr_1780340505151,2026-06-01,Bennie Copeland,DTT DEV TOUR #5,2,You,0,,,501
MvFP5cOr_1780340505151,2026-06-01,Bennie Copeland,DTT DEV TOUR #5,3,Opponent,0,,,501
MvFP5cOr_1780340505151,2026-06-01,Bennie Copeland,DTT DEV TOUR #5,3,You,1,44,12,501
VKItLloo_1780342964091,2026-06-01,Kevin Newman,DTT DEV TOUR #5,1,You,0,,,501
VKItLloo_1780342964091,2026-06-01,Kevin Newman,DTT DEV TOUR #5,1,Opponent,1,44,55,501
VKItLloo_1780342964091,2026-06-01,Kevin Newman,DTT DEV TOUR #5,2,You,0,,,501
VKItLloo_1780342964091,2026-06-01,Kevin Newman,DTT DEV TOUR #5,2,Opponent,1,25,16,501
YuiAWw3o_1780338712865,2026-06-01,Dave Duncan,DTT DEV TOUR #5,1,You,0,,,501
YuiAWw3o_1780338712865,2026-06-01,Dave Duncan,DTT DEV TOUR #5,1,Opponent,1,31,16,501
YuiAWw3o_1780338712865,2026-06-01,Dave Duncan,DTT DEV TOUR #5,2,You,1,31,38,501
YuiAWw3o_1780338712865,2026-06-01,Dave Duncan,DTT DEV TOUR #5,2,Opponent,0,,,501
YuiAWw3o_1780338712865,2026-06-01,Dave Duncan,DTT DEV TOUR #5,3,You,1,34,36,501
YuiAWw3o_1780338712865,2026-06-01,Dave Duncan,DTT DEV TOUR #5,3,Opponent,0,,,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,1,Opponent,0,,,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,1,You,1,32,14,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,2,Opponent,1,33,63,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,2,You,0,,,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,3,Opponent,1,60,2,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,3,You,0,,,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,4,Opponent,1,38,18,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,4,You,0,,,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,5,Opponent,0,,,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,5,You,1,49,18,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,6,Opponent,1,39,72,501
pxAdCwui_1780346945558,2026-06-01,Kevin Newman,DTT DEV TOUR #5,6,You,0,,,501
qJ73bbIl_1780336913434,2026-06-01,Zak Louw Louw,DTT DEV TOUR #5,1,You,1,48,2,501
qJ73bbIl_1780336913434,2026-06-01,Zak Louw Louw,DTT DEV TOUR #5,1,Opponent,0,,,501
qJ73bbIl_1780336913434,2026-06-01,Zak Louw Louw,DTT DEV TOUR #5,2,You,0,,,501
qJ73bbIl_1780336913434,2026-06-01,Zak Louw Louw,DTT DEV TOUR #5,2,Opponent,1,40,18,501
qJ73bbIl_1780336913434,2026-06-01,Zak Louw Louw,DTT DEV TOUR #5,3,You,1,45,16,501
qJ73bbIl_1780336913434,2026-06-01,Zak Louw Louw,DTT DEV TOUR #5,3,Opponent,0,,,501
AJf9oJvi_1780942838878,2026-06-08,Edwin Iżykowski,DTT DEV TOUR #6,1,You,1,29,58,501
AJf9oJvi_1780942838878,2026-06-08,Edwin Iżykowski,DTT DEV TOUR #6,1,Opponent,0,,,501
AJf9oJvi_1780942838878,2026-06-08,Edwin Iżykowski,DTT DEV TOUR #6,2,You,1,36,58,501
AJf9oJvi_1780942838878,2026-06-08,Edwin Iżykowski,DTT DEV TOUR #6,2,Opponent,0,,,501
VbtJ8jxp_1780943711077,2026-06-08,Kevin Newman,DTT DEV TOUR #6,1,Opponent,1,31,40,501
VbtJ8jxp_1780943711077,2026-06-08,Kevin Newman,DTT DEV TOUR #6,1,You,0,,,501
VbtJ8jxp_1780943711077,2026-06-08,Kevin Newman,DTT DEV TOUR #6,2,Opponent,0,,,501
VbtJ8jxp_1780943711077,2026-06-08,Kevin Newman,DTT DEV TOUR #6,2,You,1,38,40,501
VbtJ8jxp_1780943711077,2026-06-08,Kevin Newman,DTT DEV TOUR #6,3,Opponent,1,32,11,501
VbtJ8jxp_1780943711077,2026-06-08,Kevin Newman,DTT DEV TOUR #6,3,You,0,,,501
wcwbpMu6_1780944882945,2026-06-08,Braden Hinely,DTT DEV TOUR #6,1,Opponent,1,50,32,501
wcwbpMu6_1780944882945,2026-06-08,Braden Hinely,DTT DEV TOUR #6,1,You,0,,,501
wcwbpMu6_1780944882945,2026-06-08,Braden Hinely,DTT DEV TOUR #6,2,Opponent,1,37,12,501
wcwbpMu6_1780944882945,2026-06-08,Braden Hinely,DTT DEV TOUR #6,2,You,0,,,501
xXaZnxy0_1780941645743,2026-06-08,Dan Greenwood,DTT DEV TOUR #6,1,Opponent,1,44,20,501
xXaZnxy0_1780941645743,2026-06-08,Dan Greenwood,DTT DEV TOUR #6,1,You,0,,,501
xXaZnxy0_1780941645743,2026-06-08,Dan Greenwood,DTT DEV TOUR #6,2,Opponent,1,22,30,501
xXaZnxy0_1780941645743,2026-06-08,Dan Greenwood,DTT DEV TOUR #6,2,You,0,,,501
DBMEfNWZ_1781200851610,2026-06-11,Ashley Johnson,DTT WORLD CUP NIGHT #1,1,You,0,,,501
DBMEfNWZ_1781200851610,2026-06-11,Ashley Johnson,DTT WORLD CUP NIGHT #1,1,Opponent,1,29,10,501
DBMEfNWZ_1781200851610,2026-06-11,Ashley Johnson,DTT WORLD CUP NIGHT #1,2,You,0,,,501
DBMEfNWZ_1781200851610,2026-06-11,Ashley Johnson,DTT WORLD CUP NIGHT #1,2,Opponent,1,24,91,501
RWlYtIMv_1781201621797,2026-06-11,Dan Greenwood,DTT WORLD CUP NIGHT #1,1,You,1,30,36,501
RWlYtIMv_1781201621797,2026-06-11,Dan Greenwood,DTT WORLD CUP NIGHT #1,1,Opponent,0,,,501
RWlYtIMv_1781201621797,2026-06-11,Dan Greenwood,DTT WORLD CUP NIGHT #1,2,You,1,35,16,501
RWlYtIMv_1781201621797,2026-06-11,Dan Greenwood,DTT WORLD CUP NIGHT #1,2,Opponent,0,,,501
TMCwd4E4_1781203278928,2026-06-11,wayne green,DTT WORLD CUP NIGHT #1,1,You,1,38,8,501
TMCwd4E4_1781203278928,2026-06-11,wayne green,DTT WORLD CUP NIGHT #1,1,Opponent,0,,,501
TMCwd4E4_1781203278928,2026-06-11,wayne green,DTT WORLD CUP NIGHT #1,2,You,1,35,6,501
TMCwd4E4_1781203278928,2026-06-11,wayne green,DTT WORLD CUP NIGHT #1,2,Opponent,0,,,501
dv1nltwF_1781202542335,2026-06-11,Graham Musto,DTT WORLD CUP NIGHT #1,1,You,0,,,501
dv1nltwF_1781202542335,2026-06-11,Graham Musto,DTT WORLD CUP NIGHT #1,1,Opponent,1,32,8,501
dv1nltwF_1781202542335,2026-06-11,Graham Musto,DTT WORLD CUP NIGHT #1,2,You,0,,,501
dv1nltwF_1781202542335,2026-06-11,Graham Musto,DTT WORLD CUP NIGHT #1,2,Opponent,1,26,24,501
iAHqWeFO_1781369929114,2026-06-13,Dave Duncan,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,1,Opponent,1,29,16,501
iAHqWeFO_1781369929114,2026-06-13,Dave Duncan,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,1,You,0,,,501
iAHqWeFO_1781369929114,2026-06-13,Dave Duncan,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,2,Opponent,0,,,501
iAHqWeFO_1781369929114,2026-06-13,Dave Duncan,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,2,You,1,40,8,501
iAHqWeFO_1781369929114,2026-06-13,Dave Duncan,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,3,Opponent,0,,,501
iAHqWeFO_1781369929114,2026-06-13,Dave Duncan,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,3,You,1,42,2,501
iAHqWeFO_1781369929114,2026-06-13,Dave Duncan,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,4,Opponent,0,,,501
iAHqWeFO_1781369929114,2026-06-13,Dave Duncan,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,4,You,1,38,26,501
iAHqWeFO_1781369929114,2026-06-13,Dave Duncan,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,5,Opponent,0,,,501
iAHqWeFO_1781369929114,2026-06-13,Dave Duncan,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,5,You,1,25,10,501
0OSmeCb4_1781551100971,2026-06-15,Braden Hinely,DTT DEV TOUR #7,1,You,1,35,32,501
0OSmeCb4_1781551100971,2026-06-15,Braden Hinely,DTT DEV TOUR #7,1,Opponent,0,,,501
0OSmeCb4_1781551100971,2026-06-15,Braden Hinely,DTT DEV TOUR #7,2,You,1,33,19,501
0OSmeCb4_1781551100971,2026-06-15,Braden Hinely,DTT DEV TOUR #7,2,Opponent,0,,,501
A134RPRR_1781552552074,2026-06-15,Tracey Reeve,DTT DEV TOUR #7,1,You,0,,,501
A134RPRR_1781552552074,2026-06-15,Tracey Reeve,DTT DEV TOUR #7,1,Opponent,1,29,9,501
A134RPRR_1781552552074,2026-06-15,Tracey Reeve,DTT DEV TOUR #7,2,You,0,,,501
A134RPRR_1781552552074,2026-06-15,Tracey Reeve,DTT DEV TOUR #7,2,Opponent,1,59,2,501
CP9KStX3_1781549548538,2026-06-15,Dan Greenwood,DTT DEV TOUR #7,1,Opponent,1,38,16,501
CP9KStX3_1781549548538,2026-06-15,Dan Greenwood,DTT DEV TOUR #7,1,You,0,,,501
CP9KStX3_1781549548538,2026-06-15,Dan Greenwood,DTT DEV TOUR #7,2,Opponent,0,,,501
CP9KStX3_1781549548538,2026-06-15,Dan Greenwood,DTT DEV TOUR #7,2,You,1,48,4,501
CP9KStX3_1781549548538,2026-06-15,Dan Greenwood,DTT DEV TOUR #7,3,Opponent,0,,,501
CP9KStX3_1781549548538,2026-06-15,Dan Greenwood,DTT DEV TOUR #7,3,You,1,41,12,501
i4pEzoJC_1781553599858,2026-06-15,Claudiu Toma,DTT DEV TOUR #7,1,Opponent,1,31,10,501
i4pEzoJC_1781553599858,2026-06-15,Claudiu Toma,DTT DEV TOUR #7,1,You,0,,,501
i4pEzoJC_1781553599858,2026-06-15,Claudiu Toma,DTT DEV TOUR #7,2,Opponent,1,65,2,501
i4pEzoJC_1781553599858,2026-06-15,Claudiu Toma,DTT DEV TOUR #7,2,You,0,,,501
i4pEzoJC_1781553599858,2026-06-15,Claudiu Toma,DTT DEV TOUR #7,3,Opponent,0,,,501
i4pEzoJC_1781553599858,2026-06-15,Claudiu Toma,DTT DEV TOUR #7,3,You,1,37,16,501
i4pEzoJC_1781553599858,2026-06-15,Claudiu Toma,DTT DEV TOUR #7,4,Opponent,1,33,6,501
i4pEzoJC_1781553599858,2026-06-15,Claudiu Toma,DTT DEV TOUR #7,4,You,0,,,501
nieGFKIH_1781546462983,2026-06-15,Francesco Aracu,DTT DEV TOUR #7,1,Opponent,0,,,501
nieGFKIH_1781546462983,2026-06-15,Francesco Aracu,DTT DEV TOUR #7,1,You,1,38,20,501
nieGFKIH_1781546462983,2026-06-15,Francesco Aracu,DTT DEV TOUR #7,2,Opponent,1,46,4,501
nieGFKIH_1781546462983,2026-06-15,Francesco Aracu,DTT DEV TOUR #7,2,You,0,,,501
nieGFKIH_1781546462983,2026-06-15,Francesco Aracu,DTT DEV TOUR #7,3,Opponent,0,,,501
nieGFKIH_1781546462983,2026-06-15,Francesco Aracu,DTT DEV TOUR #7,3,You,1,25,20,501
QGfHLU7e_1781719131506,2026-06-17,Bennie Copeland,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,1,You,1,36,8,501
QGfHLU7e_1781719131506,2026-06-17,Bennie Copeland,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,1,Opponent,0,,,501
QGfHLU7e_1781719131506,2026-06-17,Bennie Copeland,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,2,You,0,,,501
QGfHLU7e_1781719131506,2026-06-17,Bennie Copeland,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,2,Opponent,1,43,16,501
QGfHLU7e_1781719131506,2026-06-17,Bennie Copeland,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,3,You,0,,,501
QGfHLU7e_1781719131506,2026-06-17,Bennie Copeland,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,3,Opponent,1,30,32,501
QGfHLU7e_1781719131506,2026-06-17,Bennie Copeland,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,4,You,0,,,501
QGfHLU7e_1781719131506,2026-06-17,Bennie Copeland,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,4,Opponent,1,46,8,501
QGfHLU7e_1781719131506,2026-06-17,Bennie Copeland,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,5,You,0,,,501
QGfHLU7e_1781719131506,2026-06-17,Bennie Copeland,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,5,Opponent,1,57,4,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,1,You,0,,,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,1,Opponent,1,67,2,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,2,You,0,,,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,2,Opponent,1,34,8,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,3,You,1,44,2,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,3,Opponent,0,,,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,4,You,1,41,25,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,4,Opponent,0,,,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,5,You,1,29,32,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,5,Opponent,0,,,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,6,You,0,,,501
GKVPLy6p_1781798027475,2026-06-18,Dawid Siwek,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,6,Opponent,1,31,20,501
L5wyGPl5_1781805659835,2026-06-18,wayne green,DTT WORLD CUP NIGHT #2,1,Opponent,1,40,14,501
L5wyGPl5_1781805659835,2026-06-18,wayne green,DTT WORLD CUP NIGHT #2,1,You,0,,,501
L5wyGPl5_1781805659835,2026-06-18,wayne green,DTT WORLD CUP NIGHT #2,2,Opponent,0,,,501
L5wyGPl5_1781805659835,2026-06-18,wayne green,DTT WORLD CUP NIGHT #2,2,You,1,38,44,501
L5wyGPl5_1781805659835,2026-06-18,wayne green,DTT WORLD CUP NIGHT #2,3,Opponent,0,,,501
L5wyGPl5_1781805659835,2026-06-18,wayne green,DTT WORLD CUP NIGHT #2,3,You,1,43,8,501
T1TSGqsQ_1781807260944,2026-06-18,Liam Chivers,DTT WORLD CUP NIGHT #2,1,Opponent,1,24,76,501
T1TSGqsQ_1781807260944,2026-06-18,Liam Chivers,DTT WORLD CUP NIGHT #2,1,You,0,,,501
T1TSGqsQ_1781807260944,2026-06-18,Liam Chivers,DTT WORLD CUP NIGHT #2,2,Opponent,1,23,20,501
T1TSGqsQ_1781807260944,2026-06-18,Liam Chivers,DTT WORLD CUP NIGHT #2,2,You,0,,,501
lwXH5B6x_1781808058662,2026-06-18,Leon Spyrou,DTT WORLD CUP NIGHT #2,1,You,0,,,501
lwXH5B6x_1781808058662,2026-06-18,Leon Spyrou,DTT WORLD CUP NIGHT #2,1,Opponent,1,29,4,501
lwXH5B6x_1781808058662,2026-06-18,Leon Spyrou,DTT WORLD CUP NIGHT #2,2,You,0,,,501
lwXH5B6x_1781808058662,2026-06-18,Leon Spyrou,DTT WORLD CUP NIGHT #2,2,Opponent,1,29,26,501
8RjHiZFH_1781915423584,2026-06-19,Alex Boag-Munroe,,1,Opponent,0,,,501
8RjHiZFH_1781915423584,2026-06-19,Alex Boag-Munroe,,1,You,1,47,8,501
8RjHiZFH_1781915423584,2026-06-19,Alex Boag-Munroe,,2,Opponent,1,36,36,501
8RjHiZFH_1781915423584,2026-06-19,Alex Boag-Munroe,,2,You,0,,,501
8RjHiZFH_1781915423584,2026-06-19,Alex Boag-Munroe,,3,Opponent,0,,,501
8RjHiZFH_1781915423584,2026-06-19,Alex Boag-Munroe,,3,You,1,38,16,501
8RjHiZFH_1781915423584,2026-06-19,Alex Boag-Munroe,,4,Opponent,1,34,18,501
8RjHiZFH_1781915423584,2026-06-19,Alex Boag-Munroe,,4,You,0,,,501
8RjHiZFH_1781915423584,2026-06-19,Alex Boag-Munroe,,5,Opponent,0,,,501
8RjHiZFH_1781915423584,2026-06-19,Alex Boag-Munroe,,5,You,1,36,30,501
IT9lawSw_1781920482365,2026-06-19,Alex Boag-Munroe,,1,Opponent,1,38,8,501
IT9lawSw_1781920482365,2026-06-19,Alex Boag-Munroe,,1,You,0,,,501
IT9lawSw_1781920482365,2026-06-19,Alex Boag-Munroe,,2,Opponent,0,,,501
IT9lawSw_1781920482365,2026-06-19,Alex Boag-Munroe,,2,You,1,32,18,501
IT9lawSw_1781920482365,2026-06-19,Alex Boag-Munroe,,3,Opponent,1,40,4,501
IT9lawSw_1781920482365,2026-06-19,Alex Boag-Munroe,,3,You,0,,,501
thrHpE0y_1782155231762,2026-06-22,Zak Louw,DTT DEV TOUR #8,1,You,0,,,501
thrHpE0y_1782155231762,2026-06-22,Zak Louw,DTT DEV TOUR #8,1,Opponent,1,40,30,501
thrHpE0y_1782155231762,2026-06-22,Zak Louw,DTT DEV TOUR #8,2,You,0,,,501
thrHpE0y_1782155231762,2026-06-22,Zak Louw,DTT DEV TOUR #8,2,Opponent,1,56,4,501
wd5bNnHb_1782151209337,2026-06-22,Bennie Copeland,DTT DEV TOUR #8,1,You,1,58,2,501
wd5bNnHb_1782151209337,2026-06-22,Bennie Copeland,DTT DEV TOUR #8,1,Opponent,0,,,501
wd5bNnHb_1782151209337,2026-06-22,Bennie Copeland,DTT DEV TOUR #8,2,You,0,,,501
wd5bNnHb_1782151209337,2026-06-22,Bennie Copeland,DTT DEV TOUR #8,2,Opponent,1,62,2,501
wd5bNnHb_1782151209337,2026-06-22,Bennie Copeland,DTT DEV TOUR #8,3,You,1,28,32,501
wd5bNnHb_1782151209337,2026-06-22,Bennie Copeland,DTT DEV TOUR #8,3,Opponent,0,,,501
ypYIxbll_1782153092783,2026-06-22,Tom Tickner,DTT DEV TOUR #8,1,Opponent,0,,,501
ypYIxbll_1782153092783,2026-06-22,Tom Tickner,DTT DEV TOUR #8,1,You,1,34,40,501
ypYIxbll_1782153092783,2026-06-22,Tom Tickner,DTT DEV TOUR #8,2,Opponent,1,42,10,501
ypYIxbll_1782153092783,2026-06-22,Tom Tickner,DTT DEV TOUR #8,2,You,0,,,501
ypYIxbll_1782153092783,2026-06-22,Tom Tickner,DTT DEV TOUR #8,3,Opponent,0,,,501
ypYIxbll_1782153092783,2026-06-22,Tom Tickner,DTT DEV TOUR #8,3,You,1,32,55,501
MByQrYPm_1782268283028,2026-06-23,Alex Boag-Munroe,,1,Opponent,0,,,501
MByQrYPm_1782268283028,2026-06-23,Alex Boag-Munroe,,1,You,1,28,32,501
